S0,sigma,r,T,barriere,coupon,moneyness,prix_mc
123.12236474710556,0.27269957589922594,0.011274270501130404,1.0,100.0,0.07099831172378081,1.2312236474710556,1.041496972479841
87.5891147912682,0.1378345967126232,0.028772119854400282,3.0,100.0,0.05886912915242654,0.875891147912682,0.9640579553077273
99.86242529461927,0.27451645824204307,0.046984912713701144,3.0,100.0,0.05793338598133941,0.9986242529461927,0.9175673791048041
90.04391549083849,0.32990416393139577,0.025903674772425864,1.0,100.0,0.09759123699187387,0.9004391549083849,1.0064952260920383
89.24202471887338,0.22192496097220563,0.03499689879153826,3.0,100.0,0.1198331785228385,0.8924202471887338,0.9938517368118268
76.84434736772664,0.3639513243824404,0.041192747024925744,2.0,100.0,0.09663365688610298,0.7684434736772664,0.9625293385546914
105.47821669899484,0.29460488600720935,0.04135701116567551,3.0,100.0,0.0683643705046743,1.0547821669899484,0.9409266894241545
100.13395116144308,0.3697746754867608,0.030771203295810855,3.0,100.0,0.06423141797020578,1.0013395116144308,0.9629485216014944
77.57393756249947,0.2870515933742012,0.044318077816093454,3.0,100.0,0.08681699694876285,0.7757393756249946,0.9327093293450966
88.93232321183058,0.13938639160144728,0.025655123734549878,1.0,100.0,0.054552750954549235,0.8893232321183058,0.9871769903340036
120.41329429833269,0.19290751333155676,0.04554772859139194,1.0,100.0,0.0779531583049031,1.204132942983327,1.0196478752118439
86.97809453334862,0.1605384844757371,0.01960908665582181,3.0,100.0,0.09663644328040512,0.8697809453334863,1.0127552664434314
82.24474360456115,0.37264794931505874,0.02120865627962284,2.0,100.0,0.11773635930659389,0.8224474360456115,1.0155475941274885
99.47263801387815,0.32812002018624487,0.012124824967960045,3.0,100.0,0.07979574134709236,0.9947263801387816,1.030436754804617
124.28252270553004,0.3029195106730018,0.04182327346169132,1.0,100.0,0.06401567582851146,1.2428252270553004,1.005158084998145
87.10276357557503,0.19028989588948653,0.026682209449308224,2.0,100.0,0.1072153682360949,0.8710276357557503,1.0034507028120196
108.60677737029393,0.15521343161506407,0.019164664556455963,3.0,100.0,0.10209396674024315,1.0860677737029392,1.042560751164207
113.08098076643589,0.3269353263966736,0.019271611104663185,1.0,100.0,0.11017927217433207,1.130809807664359,1.0467097319725736
86.88187719961998,0.24224738376372393,0.04605599764916933,2.0,100.0,0.06503031092800245,0.8688187719961998,0.9475046761440424
111.41081743059299,0.16773686564518875,0.043356664018441474,3.0,100.0,0.07833825370948845,1.1141081743059298,0.9500366962729917
93.38915663596266,0.28498659344958255,0.03214123541428733,1.0,100.0,0.11870881064061262,0.9338915663596267,1.0125581325693795
106.61529152967897,0.1121001556415356,0.03464443201662885,2.0,100.0,0.06106296238434615,1.0661529152967897,0.9878558921475313
106.67648553804473,0.1978510762384761,0.02897302282201164,3.0,100.0,0.09700155734088065,1.0667648553804474,1.006211147039828
101.78873420373792,0.24056709837734042,0.025666661715152354,2.0,100.0,0.06660291230830848,1.017887342037379,0.9986547452532609
79.51448850272041,0.14438750023282176,0.04661907524873326,2.0,100.0,0.0850111304397781,0.7951448850272042,0.9418298735934499
116.7651247794619,0.3953963432772519,0.015024508140812083,2.0,100.0,0.10603567520569815,1.167651247794619,1.0497519820636454
91.0390032485868,0.1627292093768843,0.02673787158864912,1.0,100.0,0.08420102367890733,0.9103900324858679,0.9995711300773941
